transaction_id,client_id,amount,transaction_type,timestamp,client_country,counterparty_country,ofac_match_flag,fatf_country_flag,structuring_pattern_flag,rapid_movement_flag,trade_mispricing_flag,transaction_risk_score,client_risk_score,overall_risk_score,anomaly_flag,risk_level,case_id,status,priority,investigator
39763,1215,724.65,Check,2025-07-27 06:18:14,Lebanon,Venezuela,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01774,OPEN,HIGH,Unassigned
39795,1774,505.93,Wire,2025-09-02 10:24:16,China,North Korea,1,1,0,1,0,75,0.0,75.0,1,HIGH,CASE-01775,OPEN,HIGH,Unassigned
39802,547,211.85,SWIFT,2025-07-09 02:57:09,United Kingdom,Iran,1,1,0,0,0,60,10.0,70.0,1,HIGH,CASE-01776,OPEN,HIGH,Unassigned
39824,983,7416.87,SWIFT,2025-09-29 23:05:14,Sudan,North Korea,1,1,0,1,0,75,0.0,75.0,1,HIGH,CASE-01777,OPEN,HIGH,Unassigned
39835,1694,982.76,SWIFT,2025-09-05 14:54:02,Venezuela,Syria,1,0,0,0,0,40,20.0,60.0,1,MEDIUM,CASE-01778,OPEN,MEDIUM,Unassigned
39854,832,1255.38,SWIFT,2025-09-26 12:44:15,Sudan,Venezuela,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01779,OPEN,HIGH,Unassigned
39855,1216,3850.35,SWIFT,2025-08-22 03:39:02,China,Russia,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01780,OPEN,HIGH,Unassigned
39869,1702,23193.09,Check,2025-07-09 00:36:39,Switzerland,Venezuela,1,0,0,0,0,40,30.0,70.0,-1,HIGH,CASE-01781,OPEN,HIGH,Unassigned
39902,1846,9429.89,SWIFT,2025-08-24 09:01:23,United Kingdom,China,0,0,1,1,0,30,25.0,55.0,1,MEDIUM,CASE-01782,OPEN,MEDIUM,Unassigned
39942,499,65682.35,ACH,2025-09-20 09:20:16,Syria,Germany,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01783,OPEN,MEDIUM,Unassigned
39944,709,2019.17,SWIFT,2025-07-05 13:16:04,Venezuela,Russia,1,0,0,0,0,40,25.0,65.0,1,MEDIUM,CASE-01784,OPEN,MEDIUM,Unassigned
39960,1663,295.95,Check,2025-09-16 13:53:59,Syria,Russia,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01785,OPEN,HIGH,Unassigned
40035,75,30257.69,ACH,2025-09-18 18:30:11,Syria,Syria,1,0,0,0,0,40,0.0,40.0,-1,MEDIUM,CASE-01786,OPEN,MEDIUM,Unassigned
40043,1553,1392.34,ACH,2025-07-13 08:19:49,United States,North Korea,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-01787,OPEN,MEDIUM,Unassigned
40057,1879,623.39,SWIFT,2025-09-20 03:31:45,Australia,North Korea,1,1,0,1,0,75,30.0,105.0,-1,HIGH,CASE-01788,OPEN,HIGH,Unassigned
40104,1571,3632.68,Check,2025-08-09 03:34:40,Switzerland,North Korea,1,1,0,0,0,60,30.0,90.0,-1,HIGH,CASE-01789,OPEN,HIGH,Unassigned
40111,944,3924.07,ACH,2025-09-11 20:14:50,Australia,Iran,1,1,0,0,0,60,55.0,115.0,-1,HIGH,CASE-01790,OPEN,HIGH,Unassigned
40163,1930,1751.13,Check,2025-08-09 19:46:04,France,Iran,1,1,0,0,0,60,25.0,85.0,1,HIGH,CASE-01791,OPEN,HIGH,Unassigned
40165,1992,1654.59,SWIFT,2025-07-22 08:52:33,Afghanistan,Iran,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-01792,OPEN,MEDIUM,Unassigned
40166,1771,7720.93,SWIFT,2025-07-19 18:15:02,United Arab Emirates,North Korea,1,1,0,0,0,60,30.0,90.0,-1,HIGH,CASE-01793,OPEN,HIGH,Unassigned
40235,933,201.12,Check,2025-07-30 07:21:36,North Korea,Canada,0,0,0,1,0,15,40.0,55.0,1,MEDIUM,CASE-01794,OPEN,MEDIUM,Unassigned
40257,97,11202.25,ACH,2025-09-08 01:50:54,Syria,Afghanistan,0,0,0,0,0,0,50.0,50.0,1,MEDIUM,CASE-01795,OPEN,MEDIUM,Unassigned
40263,1750,3297.79,Check,2025-07-25 23:02:12,France,North Korea,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-01796,OPEN,MEDIUM,Unassigned
40278,1773,1849.95,Check,2025-09-06 04:10:17,Australia,Iran,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-01797,OPEN,HIGH,Unassigned
40354,709,89501.99,ACH,2025-09-27 12:11:25,Venezuela,United Kingdom,0,0,0,0,0,0,25.0,25.0,-1,LOW,CASE-01798,OPEN,MEDIUM,Unassigned
40364,914,297.94,Check,2025-08-27 04:30:53,China,Iran,1,1,0,0,0,60,20.0,80.0,1,HIGH,CASE-01799,OPEN,HIGH,Unassigned
40369,1222,1379.46,ACH,2025-07-07 04:02:06,United Arab Emirates,North Korea,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-01800,OPEN,HIGH,Unassigned
40373,1785,1202.04,Check,2025-09-01 02:16:55,United States,Venezuela,1,0,0,0,0,40,50.0,90.0,1,HIGH,CASE-01801,OPEN,HIGH,Unassigned
40374,569,7889.9,SWIFT,2025-08-11 04:55:30,Syria,Syria,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01802,OPEN,HIGH,Unassigned
40399,714,237.78,Wire,2025-08-21 15:54:36,France,Venezuela,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01803,OPEN,HIGH,Unassigned
40425,82,118317.67,SWIFT,2025-08-04 01:22:59,Venezuela,Netherlands,0,0,0,0,0,0,25.0,25.0,-1,LOW,CASE-01804,OPEN,MEDIUM,Unassigned
40449,887,790.8,SWIFT,2025-07-19 03:10:00,Canada,Iran,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-01805,OPEN,MEDIUM,Unassigned
40452,403,1235.98,ACH,2025-09-11 13:37:31,Syria,Russia,1,0,0,0,0,40,65.0,105.0,-1,HIGH,CASE-01806,OPEN,HIGH,Unassigned
40483,850,1785.14,Wire,2025-09-20 01:03:18,Russia,Iran,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-01807,OPEN,MEDIUM,Unassigned
40485,1501,113497.1,ACH,2025-07-04 16:13:07,Venezuela,United Arab Emirates,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01808,OPEN,MEDIUM,Unassigned
40540,1276,77014.06,ACH,2025-09-22 09:52:08,Singapore,United Kingdom,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01809,OPEN,MEDIUM,Unassigned
40607,155,61897.46,Wire,2025-09-24 08:40:10,France,Switzerland,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01810,OPEN,MEDIUM,Unassigned
40636,1503,1018.52,SWIFT,2025-07-17 07:13:52,Venezuela,Russia,1,0,0,0,0,40,55.0,95.0,1,HIGH,CASE-01811,OPEN,HIGH,Unassigned
40661,3,81.25,Check,2025-09-07 14:06:04,United Arab Emirates,Iran,1,1,0,0,0,60,40.0,100.0,-1,HIGH,CASE-01812,OPEN,HIGH,Unassigned
40687,1771,390.2,SWIFT,2025-07-04 20:47:59,United Arab Emirates,Iran,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-01813,OPEN,HIGH,Unassigned
40695,1222,221.66,SWIFT,2025-07-18 11:00:44,United Arab Emirates,North Korea,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-01814,OPEN,HIGH,Unassigned
40719,97,2016.69,SWIFT,2025-09-01 10:24:02,Syria,Russia,1,0,0,0,0,40,50.0,90.0,1,HIGH,CASE-01815,OPEN,HIGH,Unassigned
40725,665,1045.72,Check,2025-08-11 21:42:35,Lebanon,Lebanon,0,0,0,0,0,0,55.0,55.0,1,MEDIUM,CASE-01816,OPEN,MEDIUM,Unassigned
40733,832,2997.5,Wire,2025-07-15 06:29:58,Sudan,Venezuela,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01817,OPEN,HIGH,Unassigned
40769,1802,607.47,Check,2025-07-31 08:45:03,Lebanon,Syria,1,0,0,1,0,55,0.0,55.0,1,MEDIUM,CASE-01818,OPEN,MEDIUM,Unassigned
40824,750,8973.71,ACH,2025-09-26 23:12:39,France,Iran,1,1,0,0,0,60,10.0,70.0,1,HIGH,CASE-01819,OPEN,HIGH,Unassigned
40840,326,84385.23,SWIFT,2025-09-17 13:47:16,United States,Australia,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01820,OPEN,MEDIUM,Unassigned
40844,1921,1796.06,Wire,2025-07-18 14:54:56,North Korea,Venezuela,1,0,0,1,0,55,30.0,85.0,1,HIGH,CASE-01821,OPEN,HIGH,Unassigned
40892,1788,1377.86,Check,2025-07-25 22:13:44,Venezuela,North Korea,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-01822,OPEN,HIGH,Unassigned
40898,714,1409.2,SWIFT,2025-09-20 05:07:45,France,Syria,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01823,OPEN,HIGH,Unassigned
40922,297,61700.57,SWIFT,2025-09-20 21:04:31,China,China,0,0,0,0,1,10,25.0,35.0,-1,LOW,CASE-01824,OPEN,MEDIUM,Unassigned
40938,1789,921.15,SWIFT,2025-08-06 04:06:35,Venezuela,North Korea,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-01825,OPEN,MEDIUM,Unassigned
40951,22,63488.2,SWIFT,2025-08-31 15:28:29,United Kingdom,Singapore,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01826,OPEN,MEDIUM,Unassigned
40964,768,12127.51,ACH,2025-07-24 08:56:26,Switzerland,Iran,1,1,0,0,0,60,30.0,90.0,-1,HIGH,CASE-01827,OPEN,HIGH,Unassigned
40975,298,58488.08,ACH,2025-07-23 01:12:41,Syria,United States,0,0,0,0,0,0,10.0,10.0,-1,LOW,CASE-01828,OPEN,MEDIUM,Unassigned
40976,832,3105.25,ACH,2025-08-17 15:22:33,Sudan,Sudan,1,0,0,1,0,55,30.0,85.0,1,HIGH,CASE-01829,OPEN,HIGH,Unassigned
40993,768,1427.15,Wire,2025-07-22 03:49:01,Switzerland,Venezuela,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01830,OPEN,HIGH,Unassigned
41032,1323,61.66,Check,2025-09-08 19:48:29,Syria,Syria,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01831,OPEN,HIGH,Unassigned
41046,997,82018.5,Wire,2025-09-25 07:37:17,India,Japan,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01832,OPEN,MEDIUM,Unassigned
41066,862,55504.86,ACH,2025-08-03 08:53:16,Sudan,France,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01833,OPEN,MEDIUM,Unassigned
41074,714,11010.07,Wire,2025-09-03 12:33:57,France,Iran,1,1,0,1,0,75,30.0,105.0,-1,HIGH,CASE-01834,OPEN,HIGH,Unassigned
41095,403,932.49,ACH,2025-09-18 23:36:13,Syria,Russia,1,0,0,0,0,40,65.0,105.0,-1,HIGH,CASE-01835,OPEN,HIGH,Unassigned
41097,1779,1767.15,SWIFT,2025-08-31 12:17:09,Lebanon,Iran,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-01836,OPEN,HIGH,Unassigned
41125,1925,63188.43,Wire,2025-07-07 05:10:54,Afghanistan,China,0,0,0,0,0,0,25.0,25.0,-1,LOW,CASE-01837,OPEN,MEDIUM,Unassigned
41126,1879,3595.69,ACH,2025-08-18 06:25:47,Australia,Sudan,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01838,OPEN,HIGH,Unassigned
41173,333,3162.96,ACH,2025-07-04 07:17:51,Iran,Venezuela,1,0,0,0,0,40,50.0,90.0,1,HIGH,CASE-01839,OPEN,HIGH,Unassigned
41192,1407,101771.98,ACH,2025-07-23 12:33:50,Japan,Germany,0,0,0,0,0,0,20.0,20.0,-1,LOW,CASE-01840,OPEN,MEDIUM,Unassigned
41196,1593,238.43,ACH,2025-09-15 20:44:45,France,Russia,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01841,OPEN,HIGH,Unassigned
41229,94,1709.46,Check,2025-08-03 08:09:28,Netherlands,Russia,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01842,OPEN,HIGH,Unassigned
41248,1779,15858.7,Check,2025-09-26 19:18:15,Lebanon,Syria,1,0,0,0,0,40,30.0,70.0,-1,HIGH,CASE-01843,OPEN,HIGH,Unassigned
41251,1551,68107.04,SWIFT,2025-08-27 22:30:02,Canada,Australia,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01844,OPEN,MEDIUM,Unassigned
41295,333,1418.65,Check,2025-07-26 06:47:30,Iran,Sudan,1,0,0,0,0,40,50.0,90.0,1,HIGH,CASE-01845,OPEN,HIGH,Unassigned
41310,665,205.2,Wire,2025-07-13 23:44:47,Lebanon,Lebanon,0,0,0,0,0,0,55.0,55.0,1,MEDIUM,CASE-01846,OPEN,MEDIUM,Unassigned
41322,1787,10637.69,Check,2025-07-29 01:25:58,Sudan,North Korea,1,1,0,0,0,60,30.0,90.0,-1,HIGH,CASE-01847,OPEN,HIGH,Unassigned
41356,1788,726.84,SWIFT,2025-08-30 23:16:29,Venezuela,Syria,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01848,OPEN,HIGH,Unassigned
41368,1323,11190.75,Wire,2025-08-24 09:03:53,Syria,Sudan,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01849,OPEN,HIGH,Unassigned
41381,97,2382.72,Wire,2025-08-31 06:59:51,Syria,Venezuela,1,0,0,0,0,40,50.0,90.0,1,HIGH,CASE-01850,OPEN,HIGH,Unassigned
41392,562,520.17,ACH,2025-07-12 11:33:26,Singapore,Iran,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-01851,OPEN,HIGH,Unassigned
41415,944,13043.64,ACH,2025-07-27 17:34:30,Australia,Lebanon,0,0,0,0,0,0,55.0,55.0,1,MEDIUM,CASE-01852,OPEN,MEDIUM,Unassigned
41440,949,56965.11,Check,2025-08-21 02:52:07,North Korea,Singapore,0,0,0,0,0,0,20.0,20.0,-1,LOW,CASE-01853,OPEN,MEDIUM,Unassigned
41458,1079,4111.08,Wire,2025-08-20 05:40:40,Iran,Singapore,0,0,0,1,0,15,40.0,55.0,1,MEDIUM,CASE-01854,OPEN,MEDIUM,Unassigned
41470,1067,519.48,ACH,2025-09-11 05:36:25,Iran,Syria,1,0,0,0,0,40,20.0,60.0,1,MEDIUM,CASE-01855,OPEN,MEDIUM,Unassigned
41475,661,1985.72,ACH,2025-07-26 10:26:39,Switzerland,Venezuela,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01856,OPEN,HIGH,Unassigned
41495,822,1814.31,SWIFT,2025-07-09 00:49:10,Lebanon,North Korea,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-01857,OPEN,HIGH,Unassigned
41502,1462,2295.28,Check,2025-07-08 22:38:54,Syria,Russia,1,0,0,0,0,40,10.0,50.0,1,MEDIUM,CASE-01858,OPEN,MEDIUM,Unassigned
41505,1773,1969.73,Wire,2025-07-09 13:34:25,Australia,Syria,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01859,OPEN,HIGH,Unassigned
41507,758,82028.29,ACH,2025-07-06 18:49:43,India,Germany,0,0,0,0,0,0,20.0,20.0,-1,LOW,CASE-01860,OPEN,MEDIUM,Unassigned
41554,642,1436.88,Wire,2025-08-25 05:47:27,Russia,Iran,1,1,0,0,0,60,10.0,70.0,1,HIGH,CASE-01861,OPEN,HIGH,Unassigned
41561,1967,64442.85,ACH,2025-09-06 18:27:01,China,United Kingdom,0,0,0,1,0,15,0.0,15.0,-1,LOW,CASE-01862,OPEN,MEDIUM,Unassigned
41579,1785,403.07,ACH,2025-07-27 23:22:46,United States,Sudan,1,0,0,0,0,40,50.0,90.0,1,HIGH,CASE-01863,OPEN,HIGH,Unassigned
41604,1216,590.39,Wire,2025-08-31 06:09:16,China,North Korea,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-01864,OPEN,HIGH,Unassigned
41655,931,61.52,SWIFT,2025-07-23 07:04:12,Netherlands,Venezuela,1,0,0,0,0,40,20.0,60.0,1,MEDIUM,CASE-01865,OPEN,MEDIUM,Unassigned
41657,1381,53893.66,SWIFT,2025-09-28 09:29:20,North Korea,Switzerland,0,0,0,0,0,0,20.0,20.0,-1,LOW,CASE-01866,OPEN,MEDIUM,Unassigned
41714,88,2229.28,Check,2025-09-06 21:58:47,Singapore,Venezuela,1,0,0,0,0,40,10.0,50.0,1,MEDIUM,CASE-01867,OPEN,MEDIUM,Unassigned
41718,844,93811.79,Check,2025-08-11 12:24:44,Switzerland,Japan,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01868,OPEN,MEDIUM,Unassigned
41726,1121,62176.44,ACH,2025-07-11 21:06:22,France,Netherlands,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01869,OPEN,MEDIUM,Unassigned
41828,585,1952.26,SWIFT,2025-08-19 02:15:06,Japan,Iran,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-01870,OPEN,HIGH,Unassigned
41877,1773,1540.96,ACH,2025-09-10 19:10:39,Australia,Russia,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01871,OPEN,HIGH,Unassigned
41947,661,1049.13,ACH,2025-07-09 08:06:11,Switzerland,Venezuela,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01872,OPEN,HIGH,Unassigned
41960,362,64975.87,SWIFT,2025-07-30 19:02:18,Switzerland,Netherlands,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01873,OPEN,MEDIUM,Unassigned
42009,1849,1079.97,ACH,2025-08-13 12:14:22,North Korea,Syria,1,0,0,0,0,40,50.0,90.0,1,HIGH,CASE-01874,OPEN,HIGH,Unassigned
42018,1846,61871.26,SWIFT,2025-08-18 05:17:38,United Kingdom,Germany,0,0,0,0,0,0,25.0,25.0,-1,LOW,CASE-01875,OPEN,MEDIUM,Unassigned
42061,333,143.03,SWIFT,2025-07-22 21:45:52,Iran,Russia,1,0,0,0,0,40,50.0,90.0,1,HIGH,CASE-01876,OPEN,HIGH,Unassigned
42064,1785,1214.28,ACH,2025-08-16 19:56:12,United States,Syria,1,0,0,0,0,40,50.0,90.0,1,HIGH,CASE-01877,OPEN,HIGH,Unassigned
42088,1421,311.7,ACH,2025-07-10 07:20:46,United States,Venezuela,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01878,OPEN,HIGH,Unassigned
42114,832,5070.62,Check,2025-07-30 02:12:00,Sudan,Sudan,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01879,OPEN,HIGH,Unassigned
42122,1176,1991.24,ACH,2025-09-06 06:17:43,Canada,Venezuela,1,0,0,0,0,40,20.0,60.0,1,MEDIUM,CASE-01880,OPEN,MEDIUM,Unassigned
42131,768,2146.94,ACH,2025-09-12 11:04:25,Switzerland,Sudan,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01881,OPEN,HIGH,Unassigned
42211,1380,73013.74,Check,2025-08-16 18:27:41,Canada,Canada,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01882,OPEN,MEDIUM,Unassigned
42269,661,48343.31,ACH,2025-07-05 08:20:57,Switzerland,Russia,1,0,0,0,0,40,30.0,70.0,-1,HIGH,CASE-01883,OPEN,HIGH,Unassigned
42287,1034,54265.41,SWIFT,2025-08-25 09:11:05,North Korea,China,0,0,0,0,0,0,20.0,20.0,-1,LOW,CASE-01884,OPEN,MEDIUM,Unassigned
42297,1702,385.46,ACH,2025-09-29 20:33:20,Switzerland,Sudan,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01885,OPEN,HIGH,Unassigned
42348,94,221.06,Check,2025-09-04 07:29:16,Netherlands,North Korea,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-01886,OPEN,HIGH,Unassigned
42354,1660,3372.5,Check,2025-08-17 09:52:11,Russia,Sudan,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01887,OPEN,HIGH,Unassigned
42364,585,10651.4,Check,2025-09-23 21:06:27,Japan,Iran,1,1,0,0,0,60,30.0,90.0,-1,HIGH,CASE-01888,OPEN,HIGH,Unassigned
42373,1665,3887.74,SWIFT,2025-07-24 09:31:53,Syria,Iran,1,1,0,1,0,75,20.0,95.0,-1,HIGH,CASE-01889,OPEN,HIGH,Unassigned
42386,1959,6706.93,ACH,2025-07-05 16:04:50,North Korea,United States,0,0,0,1,0,15,40.0,55.0,1,MEDIUM,CASE-01890,OPEN,MEDIUM,Unassigned
42413,789,55266.21,Wire,2025-09-02 13:04:37,United States,Japan,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01891,OPEN,MEDIUM,Unassigned
42417,855,983.1,ACH,2025-08-22 16:57:23,Afghanistan,Netherlands,0,0,0,1,0,15,35.0,50.0,1,MEDIUM,CASE-01892,OPEN,MEDIUM,Unassigned
42421,1301,2668.89,Wire,2025-07-08 09:21:47,Syria,North Korea,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-01893,OPEN,MEDIUM,Unassigned
42426,1433,547.05,SWIFT,2025-08-28 19:51:54,Venezuela,Iran,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-01894,OPEN,HIGH,Unassigned
42431,1641,669.53,ACH,2025-07-20 00:22:58,Switzerland,North Korea,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-01895,OPEN,MEDIUM,Unassigned
42439,474,4451.53,Check,2025-09-11 09:41:03,North Korea,Syria,1,0,0,0,0,40,20.0,60.0,1,MEDIUM,CASE-01896,OPEN,MEDIUM,Unassigned
42440,1255,49380.84,ACH,2025-07-10 00:38:40,Germany,China,0,0,0,0,0,0,20.0,20.0,-1,LOW,CASE-01897,OPEN,MEDIUM,Unassigned
42468,761,2372.85,Wire,2025-07-10 04:26:43,United States,Venezuela,1,0,0,0,0,40,10.0,50.0,1,MEDIUM,CASE-01898,OPEN,MEDIUM,Unassigned
42476,1283,2016.65,SWIFT,2025-07-03 18:35:36,Venezuela,Russia,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01899,OPEN,HIGH,Unassigned
42487,1560,2465.89,ACH,2025-09-25 01:15:47,United Arab Emirates,Sudan,1,0,0,0,0,40,10.0,50.0,1,MEDIUM,CASE-01900,OPEN,MEDIUM,Unassigned
42513,814,2019.14,ACH,2025-08-15 10:43:16,Singapore,Iran,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-01901,OPEN,MEDIUM,Unassigned
42535,1140,63966.87,SWIFT,2025-08-31 13:18:24,Singapore,Singapore,0,0,0,1,0,15,0.0,15.0,-1,LOW,CASE-01902,OPEN,MEDIUM,Unassigned
42537,822,16118.75,SWIFT,2025-08-01 01:30:24,Lebanon,Venezuela,1,0,0,0,0,40,30.0,70.0,-1,HIGH,CASE-01903,OPEN,HIGH,Unassigned
42539,1706,2429.5,Check,2025-09-28 19:24:28,China,North Korea,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-01904,OPEN,HIGH,Unassigned
42555,772,142707.55,ACH,2025-09-03 04:40:08,Syria,China,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01905,OPEN,MEDIUM,Unassigned
42557,1402,94259.24,Wire,2025-07-21 23:50:27,Venezuela,United Arab Emirates,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01906,OPEN,MEDIUM,Unassigned
42562,1660,4269.81,Wire,2025-07-26 15:19:10,Russia,Venezuela,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01907,OPEN,HIGH,Unassigned
42601,1572,859.64,Check,2025-09-08 21:59:49,Russia,Russia,1,0,0,0,0,40,10.0,50.0,1,MEDIUM,CASE-01908,OPEN,MEDIUM,Unassigned
42617,1219,5362.62,Wire,2025-09-29 12:36:37,Syria,Sudan,1,0,0,1,0,55,50.0,105.0,-1,HIGH,CASE-01909,OPEN,HIGH,Unassigned
42629,1771,1921.27,SWIFT,2025-09-25 15:00:31,United Arab Emirates,Sudan,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01910,OPEN,HIGH,Unassigned
42640,1026,121773.79,SWIFT,2025-09-17 14:01:55,India,Iran,1,1,0,0,0,60,30.0,90.0,-1,HIGH,CASE-01911,OPEN,HIGH,Unassigned
42647,3,597.54,Wire,2025-07-05 21:31:11,United Arab Emirates,Russia,1,0,0,0,0,40,40.0,80.0,1,HIGH,CASE-01912,OPEN,HIGH,Unassigned
42698,1421,73436.9,ACH,2025-07-24 22:47:03,United States,Venezuela,1,0,0,1,0,55,30.0,85.0,-1,HIGH,CASE-01913,OPEN,HIGH,Unassigned
42757,1026,1085.6,Check,2025-07-31 09:43:53,India,Syria,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01914,OPEN,HIGH,Unassigned
42794,1993,71386.68,SWIFT,2025-07-09 05:36:32,Venezuela,Australia,0,0,0,0,0,0,10.0,10.0,-1,LOW,CASE-01915,OPEN,MEDIUM,Unassigned
42827,1445,1102.24,SWIFT,2025-09-29 14:18:24,Afghanistan,Venezuela,1,0,0,0,0,40,10.0,50.0,1,MEDIUM,CASE-01916,OPEN,MEDIUM,Unassigned
42837,1663,278.83,Check,2025-08-08 19:06:54,Syria,Iran,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-01917,OPEN,HIGH,Unassigned
42880,944,51867.26,Check,2025-09-09 04:00:35,Australia,Afghanistan,0,0,0,0,0,0,55.0,55.0,-1,MEDIUM,CASE-01918,OPEN,MEDIUM,Unassigned
42896,1224,152679.65,ACH,2025-09-28 01:03:30,Syria,China,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01919,OPEN,MEDIUM,Unassigned
42916,1849,2055.79,Check,2025-08-16 19:36:39,North Korea,Venezuela,1,0,0,0,0,40,50.0,90.0,1,HIGH,CASE-01920,OPEN,HIGH,Unassigned
42945,351,22056.84,ACH,2025-08-09 01:30:18,Iran,India,0,0,0,0,0,0,45.0,45.0,-1,MEDIUM,CASE-01921,OPEN,MEDIUM,Unassigned
42946,138,85652.0,ACH,2025-07-30 22:44:49,Sudan,United Arab Emirates,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01922,OPEN,MEDIUM,Unassigned
42948,113,676.72,ACH,2025-07-09 18:52:17,United Arab Emirates,Sudan,1,0,0,0,0,40,20.0,60.0,1,MEDIUM,CASE-01923,OPEN,MEDIUM,Unassigned
42974,476,834.84,Wire,2025-09-30 02:19:32,Afghanistan,Iran,1,1,0,0,0,60,10.0,70.0,1,HIGH,CASE-01924,OPEN,HIGH,Unassigned
43005,1976,60207.76,Wire,2025-08-21 09:41:13,India,Germany,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01925,OPEN,MEDIUM,Unassigned
43012,1216,2220.11,Check,2025-07-10 01:01:16,China,Russia,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01926,OPEN,HIGH,Unassigned
43021,1394,63152.26,Check,2025-08-14 12:00:33,Syria,Japan,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01927,OPEN,MEDIUM,Unassigned
43033,1296,68283.74,Wire,2025-08-28 06:55:56,Netherlands,France,0,0,0,0,0,0,25.0,25.0,-1,LOW,CASE-01928,OPEN,MEDIUM,Unassigned
43106,1433,2786.67,ACH,2025-08-22 03:35:12,Venezuela,Iran,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-01929,OPEN,HIGH,Unassigned
